z rho cpa p g kappa mu bulk wx wy cp cv gamma
3.725409e+03 8.230052e-01 3.342685e+02 6.572545e+04 9.795166e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.459269e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.749173e+03 8.210534e-01 3.341784e+02 6.553414e+04 9.795092e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.469780e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.772938e+03 8.191060e-01 3.340881e+02 6.534328e+04 9.795019e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.477990e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.796702e+03 8.171630e-01 3.339977e+02 6.515288e+04 9.794946e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.484168e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.820467e+03 8.152244e-01 3.339070e+02 6.496293e+04 9.794873e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.488584e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.844232e+03 8.132903e-01 3.338161e+02 6.477343e+04 9.794800e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.491506e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.867996e+03 8.113604e-01 3.337251e+02 6.458439e+04 9.794726e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.493203e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.891761e+03 8.094350e-01 3.336338e+02 6.439579e+04 9.794653e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.493945e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.915525e+03 8.075138e-01 3.335424e+02 6.420765e+04 9.794580e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.494000e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.939290e+03 8.055970e-01 3.334508e+02 6.401995e+04 9.794507e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.493637e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.963055e+03 8.036845e-01 3.333590e+02 6.383270e+04 9.794434e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.493126e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.986819e+03 8.017762e-01 3.332670e+02 6.364590e+04 9.794361e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.492735e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.010584e+03 7.998722e-01 3.331749e+02 6.345954e+04 9.794287e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.492734e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.034348e+03 7.979725e-01 3.330825e+02 6.327362e+04 9.794214e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.493391e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.058113e+03 7.960769e-01 3.329900e+02 6.308815e+04 9.794141e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.494975e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.081878e+03 7.941856e-01 3.328973e+02 6.290312e+04 9.794068e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.497756e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.105642e+03 7.922985e-01 3.328044e+02 6.271854e+04 9.793995e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.502001e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.129407e+03 7.904155e-01 3.327113e+02 6.253439e+04 9.793921e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.507982e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.153171e+03 7.885367e-01 3.326181e+02 6.235068e+04 9.793848e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.515965e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.176936e+03 7.866620e-01 3.325246e+02 6.216741e+04 9.793775e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.526221e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.200701e+03 7.847915e-01 3.324311e+02 6.198458e+04 9.793702e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.539019e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.224465e+03 7.829250e-01 3.323373e+02 6.180218e+04 9.793629e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.554627e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.248230e+03 7.810627e-01 3.322434e+02 6.162022e+04 9.793556e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.573314e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.271995e+03 7.792044e-01 3.321492e+02 6.143870e+04 9.793482e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.595349e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.295759e+03 7.773501e-01 3.320550e+02 6.125761e+04 9.793409e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.620998e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.319524e+03 7.754999e-01 3.319605e+02 6.107695e+04 9.793336e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.650393e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.343288e+03 7.736537e-01 3.318659e+02 6.089672e+04 9.793263e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.683504e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.367053e+03 7.718115e-01 3.317712e+02 6.071692e+04 9.793190e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.720291e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.390818e+03 7.699733e-01 3.316762e+02 6.053755e+04 9.793117e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.760714e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.414582e+03 7.681390e-01 3.315811e+02 6.035861e+04 9.793043e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.804734e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.438347e+03 7.663087e-01 3.314859e+02 6.018010e+04 9.792970e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.852311e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.462111e+03 7.644824e-01 3.313904e+02 6.000202e+04 9.792897e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.903405e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.485876e+03 7.626600e-01 3.312948e+02 5.982436e+04 9.792824e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.957976e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.509641e+03 7.608415e-01 3.311991e+02 5.964713e+04 9.792751e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.015984e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.533405e+03 7.590269e-01 3.311032e+02 5.947032e+04 9.792677e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.077390e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.557170e+03 7.572162e-01 3.310072e+02 5.929394e+04 9.792604e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.142154e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.580934e+03 7.554093e-01 3.309109e+02 5.911798e+04 9.792531e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.210236e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.604699e+03 7.536063e-01 3.308146e+02 5.894243e+04 9.792458e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.281596e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.628464e+03 7.518072e-01 3.307181e+02 5.876731e+04 9.792385e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.356195e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.652228e+03 7.500118e-01 3.306214e+02 5.859261e+04 9.792312e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.433992e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.675993e+03 7.482203e-01 3.305246e+02 5.841833e+04 9.792238e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.514947e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.699757e+03 7.464326e-01 3.304276e+02 5.824447e+04 9.792165e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.599022e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.723522e+03 7.446486e-01 3.303305e+02 5.807102e+04 9.792092e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.686176e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.747287e+03 7.428685e-01 3.302333e+02 5.789799e+04 9.792019e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.776369e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.771051e+03 7.410920e-01 3.301359e+02 5.772538e+04 9.791946e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.869562e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.794816e+03 7.393193e-01 3.300383e+02 5.755318e+04 9.791873e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.965714e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.818580e+03 7.375504e-01 3.299406e+02 5.738139e+04 9.791800e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.064787e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.842345e+03 7.357851e-01 3.298428e+02 5.721001e+04 9.791726e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.166739e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.866110e+03 7.340235e-01 3.297448e+02 5.703905e+04 9.791653e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.271532e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.889874e+03 7.322656e-01 3.296467e+02 5.686850e+04 9.791580e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.379126e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.913639e+03 7.305114e-01 3.295485e+02 5.669836e+04 9.791507e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.489459e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.937404e+03 7.287608e-01 3.294501e+02 5.652862e+04 9.791434e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.602219e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.961168e+03 7.270138e-01 3.293516e+02 5.635930e+04 9.791361e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.716928e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.984933e+03 7.252705e-01 3.292529e+02 5.619038e+04 9.791287e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.833104e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.008697e+03 7.235308e-01 3.291541e+02 5.602187e+04 9.791214e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.950268e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.032462e+03 7.217947e-01 3.290552e+02 5.585377e+04 9.791141e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.067937e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.056227e+03 7.200621e-01 3.289561e+02 5.568607e+04 9.791068e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.185631e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.079991e+03 7.183332e-01 3.288570e+02 5.551877e+04 9.790995e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.302869e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.103756e+03 7.166078e-01 3.287576e+02 5.535188e+04 9.790922e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.419169e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.127520e+03 7.148859e-01 3.286582e+02 5.518539e+04 9.790849e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.534052e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.151285e+03 7.131676e-01 3.285586e+02 5.501930e+04 9.790775e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.647035e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.175050e+03 7.114528e-01 3.284589e+02 5.485362e+04 9.790702e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.757638e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.198814e+03 7.097415e-01 3.283591e+02 5.468833e+04 9.790629e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.865380e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.222579e+03 7.080338e-01 3.282592e+02 5.452344e+04 9.790556e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.969779e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.246343e+03 7.063295e-01 3.281591e+02 5.435895e+04 9.790483e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.070355e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.270108e+03 7.046286e-01 3.280589e+02 5.419486e+04 9.790410e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.166627e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.293873e+03 7.029313e-01 3.279586e+02 5.403116e+04 9.790337e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.258114e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.317637e+03 7.012374e-01 3.278582e+02 5.386786e+04 9.790263e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.344334e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.341402e+03 6.995469e-01 3.277576e+02 5.370496e+04 9.790190e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.424807e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.365166e+03 6.978599e-01 3.276570e+02 5.354245e+04 9.790117e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.499052e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.388931e+03 6.961762e-01 3.275562e+02 5.338033e+04 9.790044e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.566587e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.412696e+03 6.944960e-01 3.274553e+02 5.321861e+04 9.789971e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.626933e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.436460e+03 6.928192e-01 3.273543e+02 5.305727e+04 9.789898e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.679607e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.460225e+03 6.911457e-01 3.272532e+02 5.289633e+04 9.789825e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.724128e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.483990e+03 6.894756e-01 3.271519e+02 5.273578e+04 9.789751e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.760016e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.507754e+03 6.878088e-01 3.270506e+02 5.257562e+04 9.789678e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.786790e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.531519e+03 6.861454e-01 3.269491e+02 5.241585e+04 9.789605e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.804076e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.555283e+03 6.844853e-01 3.268476e+02 5.225646e+04 9.789532e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.812080e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.579048e+03 6.828285e-01 3.267459e+02 5.209746e+04 9.789459e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.811209e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.602813e+03 6.811751e-01 3.266441e+02 5.193885e+04 9.789386e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.801867e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.626577e+03 6.795249e-01 3.265423e+02 5.178063e+04 9.789313e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.784462e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.650342e+03 6.778780e-01 3.264403e+02 5.162278e+04 9.789240e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.759398e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.674106e+03 6.762344e-01 3.263382e+02 5.146533e+04 9.789166e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.727080e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.697871e+03 6.745941e-01 3.262360e+02 5.130825e+04 9.789093e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.687915e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.721636e+03 6.729570e-01 3.261337e+02 5.115156e+04 9.789020e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.642308e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.745400e+03 6.713231e-01 3.260313e+02 5.099525e+04 9.788947e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.590664e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.769165e+03 6.696925e-01 3.259288e+02 5.083932e+04 9.788874e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.533390e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.792929e+03 6.680651e-01 3.258263e+02 5.068378e+04 9.788801e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.470891e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.816694e+03 6.664410e-01 3.257236e+02 5.052861e+04 9.788728e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.403572e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.840459e+03 6.648200e-01 3.256208e+02 5.037382e+04 9.788655e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.331839e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.864223e+03 6.632022e-01 3.255179e+02 5.021941e+04 9.788581e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.256097e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.887988e+03 6.615876e-01 3.254150e+02 5.006537e+04 9.788508e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.176753e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.911752e+03 6.599762e-01 3.253119e+02 4.991171e+04 9.788435e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.094211e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.935517e+03 6.583680e-01 3.252087e+02 4.975843e+04 9.788362e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.008878e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.959282e+03 6.567628e-01 3.251055e+02 4.960552e+04 9.788289e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.921158e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.983046e+03 6.551609e-01 3.250022e+02 4.945299e+04 9.788216e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.831459e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.006811e+03 6.535621e-01 3.248988e+02 4.930083e+04 9.788143e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.740184e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.030575e+03 6.519663e-01 3.247952e+02 4.914904e+04 9.788070e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.647740e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.054340e+03 6.503737e-01 3.246917e+02 4.899763e+04 9.787996e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.554532e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.078105e+03 6.487842e-01 3.245880e+02 4.884658e+04 9.787923e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.460967e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.101869e+03 6.471978e-01 3.244842e+02 4.869591e+04 9.787850e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.367448e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.125634e+03 6.456145e-01 3.243804e+02 4.854561e+04 9.787777e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.274383e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.149399e+03 6.440342e-01 3.242764e+02 4.839567e+04 9.787704e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.182087e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.173163e+03 6.424570e-01 3.241724e+02 4.824611e+04 9.787631e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.090639e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.196928e+03 6.408829e-01 3.240683e+02 4.809691e+04 9.787558e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.000075e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.220692e+03 6.393118e-01 3.239642e+02 4.794808e+04 9.787485e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.910434e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.244457e+03 6.377437e-01 3.238599e+02 4.779962e+04 9.787412e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.821753e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.268222e+03 6.361787e-01 3.237556e+02 4.765152e+04 9.787338e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.734071e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.291986e+03 6.346166e-01 3.236512e+02 4.750378e+04 9.787265e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.647425e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.315751e+03 6.330576e-01 3.235467e+02 4.735641e+04 9.787192e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.561852e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.339515e+03 6.315016e-01 3.234422e+02 4.720941e+04 9.787119e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.477391e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.363280e+03 6.299486e-01 3.233375e+02 4.706276e+04 9.787046e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.394079e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.387045e+03 6.283985e-01 3.232328e+02 4.691648e+04 9.786973e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.311955e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.410809e+03 6.268515e-01 3.231281e+02 4.677056e+04 9.786900e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.231055e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.434574e+03 6.253074e-01 3.230232e+02 4.662500e+04 9.786827e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.151418e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.458338e+03 6.237662e-01 3.229183e+02 4.647980e+04 9.786754e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.073081e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.482103e+03 6.222281e-01 3.228133e+02 4.633496e+04 9.786681e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.996082e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.505868e+03 6.206928e-01 3.227083e+02 4.619048e+04 9.786607e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.920459e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.529632e+03 6.191605e-01 3.226032e+02 4.604636e+04 9.786534e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.846250e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.553397e+03 6.176311e-01 3.224980e+02 4.590259e+04 9.786461e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.773492e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.577161e+03 6.161046e-01 3.223927e+02 4.575918e+04 9.786388e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.702223e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.600926e+03 6.145811e-01 3.222874e+02 4.561613e+04 9.786315e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.632482e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.624691e+03 6.130604e-01 3.221820e+02 4.547343e+04 9.786242e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.564305e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.648455e+03 6.115426e-01 3.220766e+02 4.533108e+04 9.786169e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.497730e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.672220e+03 6.100277e-01 3.219711e+02 4.518909e+04 9.786096e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.432796e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.695985e+03 6.085157e-01 3.218656e+02 4.504746e+04 9.786023e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.369540e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.719749e+03 6.070065e-01 3.217599e+02 4.490617e+04 9.785950e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.308000e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.743514e+03 6.055002e-01 3.216543e+02 4.476524e+04 9.785876e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.248212e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.767278e+03 6.039968e-01 3.215485e+02 4.462466e+04 9.785803e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.190163e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.791043e+03 6.024961e-01 3.214428e+02 4.448442e+04 9.785730e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.133770e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.814808e+03 6.009984e-01 3.213369e+02 4.434454e+04 9.785657e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.078943e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.838572e+03 5.995034e-01 3.212310e+02 4.420501e+04 9.785584e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.025593e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
6.862337e+03 5.980113e-01 3.211251e+02 4.406583e+04 9.785511e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.973633e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
